date,AAPL,ABBV,ABT,AMGN,AMZN,AVGO
2010-04-30,19373700.0,,22310700.0,8187900.0,6113500.0,360300.0
2010-05-03,16226500.0,,18336100.0,5912300.0,5654600.0,423900.0
2010-05-04,25850700.0,,21711900.0,7686400.0,12667800.0,554000.0
2010-05-05,31539400.0,,22362800.0,5988200.0,9458100.0,626600.0
2010-05-06,45923600.0,,26043300.0,9744800.0,10189000.0,915500.0
2010-05-07,59857800.0,,25126900.0,10580700.0,11927600.0,602500.0
2010-05-10,35153800.0,,21408000.0,8395700.0,6806100.0,894400.0
2010-05-11,30318100.0,,17852600.0,5909600.0,6044100.0,217400.0
2010-05-12,23370700.0,,18435100.0,5446800.0,5904500.0,353300.0
2010-05-13,21418300.0,,19139600.0,4741100.0,5940200.0,291900.0
2010-05-14,27120100.0,,20860500.0,5717100.0,5277800.0,504900.0
2010-05-17,27244100.0,,15486400.0,5898400.0,5642200.0,292900.0
2010-05-18,27952800.0,,14520400.0,4389400.0,5256900.0,338400.0
2010-05-19,36633100.0,,19149800.0,5816900.0,6463300.0,579000.0
2010-05-20,45818400.0,,22637500.0,7296300.0,8594400.0,1112300.0
2010-05-21,43710400.0,,34482700.0,10539300.0,7966900.0,823300.0
2010-05-24,26937100.0,,26966000.0,7187300.0,4535900.0,480200.0
2010-05-25,37428800.0,,26404900.0,8788100.0,6913400.0,680400.0
2010-05-26,30380500.0,,25537900.0,11039900.0,6964600.0,946200.0
2010-05-27,23795800.0,,16778000.0,7325700.0,4747700.0,1065700.0
2010-05-28,29129100.0,,23084400.0,11169800.0,3954800.0,795500.0
2010-06-01,31302600.0,,18251300.0,7269600.0,3659500.0,456100.0
2010-06-02,24591000.0,,18735700.0,26218700.0,4764700.0,861800.0
2010-06-03,23218100.0,,9053500.0,10172900.0,5276900.0,646300.0
2010-06-04,27082300.0,,21442000.0,10356200.0,5497700.0,315700.0
2010-06-07,31676500.0,,19413500.0,9955400.0,6566400.0,735300.0
2010-06-08,35741800.0,,22759200.0,7986100.0,11484400.0,1192400.0
2010-06-09,30522500.0,,18267600.0,6267100.0,7369200.0,802500.0
2010-06-10,27727000.0,,19143600.0,6195300.0,6061800.0,1009900.0
2010-06-11,19491400.0,,12306500.0,4252400.0,4204600.0,792900.0
2010-06-14,21534300.0,,14164200.0,4265400.0,3923000.0,1340900.0
2010-06-15,20895500.0,,19942600.0,4855600.0,4541000.0,1208200.0
2010-06-16,27988500.0,,19606500.0,4742700.0,3964300.0,2692300.0
2010-06-17,31173400.0,,16354700.0,5723700.0,3479000.0,2053600.0
2010-06-18,28022200.0,,18738400.0,10851900.0,3836000.0,1272000.0
2010-06-21,27731800.0,,15873200.0,10162100.0,5327700.0,711100.0
2010-06-22,25616500.0,,12384300.0,5819800.0,6207200.0,1200800.0
2010-06-23,27444900.0,,13522900.0,5859200.0,5455100.0,1144100.0
2010-06-24,25509900.0,,14688800.0,9048100.0,7771100.0,1777100.0
2010-06-25,19640800.0,,28662700.0,33297400.0,5769700.0,9588300.0
2010-06-28,20891000.0,,11372800.0,6204700.0,5612200.0,966300.0
2010-06-29,40476600.0,,17382600.0,8307300.0,12866300.0,1327400.0
2010-06-30,26409000.0,,21387600.0,8538100.0,9740700.0,1344400.0
2010-07-01,36532000.0,,17965400.0,9754700.0,8529800.0,1150300.0
2010-07-02,24780100.0,,11833200.0,5238100.0,4477100.0,553400.0
2010-07-06,21972700.0,,20032300.0,6093000.0,5219300.0,1058800.0
2010-07-07,23377000.0,,19011200.0,7568900.0,4941000.0,949300.0
2010-07-08,26362300.0,,15291900.0,6758600.0,6775000.0,291400.0
2010-07-09,15475800.0,,10837800.0,4810900.0,4065100.0,325500.0
2010-07-12,20102800.0,,11977200.0,4254900.0,4783600.0,499500.0
2010-07-13,42533000.0,,14423500.0,3907400.0,7091100.0,658900.0
2010-07-14,29001700.0,,11571600.0,4083000.0,5257000.0,538400.0
2010-07-15,29459500.0,,12081000.0,4685300.0,6047700.0,835500.0
2010-07-16,37137800.0,,19046200.0,8027500.0,6227900.0,659900.0
2010-07-19,36588500.0,,8753800.0,7830300.0,5030900.0,526200.0
2010-07-20,38391100.0,,16479900.0,5630400.0,6785000.0,712200.0
2010-07-21,42345400.0,,29586000.0,6019900.0,5011700.0,503600.0
2010-07-22,23047100.0,,22413000.0,5049300.0,15003400.0,839700.0
2010-07-23,19049600.0,,18181100.0,8760900.0,42421100.0,631700.0
2010-07-26,15019700.0,,12334500.0,4091300.0,11137800.0,689200.0
2010-07-27,20884700.0,,9663600.0,7667700.0,7796100.0,972000.0
2010-07-28,18570900.0,,14290700.0,4945400.0,5472300.0,355000.0
2010-07-29,22993100.0,,18437600.0,5908400.0,6175800.0,510300.0
2010-07-30,16007500.0,,16298000.0,7205400.0,7077500.0,277500.0
2010-08-02,15287700.0,,15648100.0,5526600.0,5443700.0,1010500.0
2010-08-03,14916200.0,,18921200.0,3964700.0,5953800.0,417600.0
2010-08-04,15013400.0,,12857200.0,4815700.0,9270800.0,616800.0
2010-08-05,10324900.0,,12290500.0,3067400.0,4282300.0,463900.0
2010-08-06,15889200.0,,16663100.0,3474200.0,5065200.0,271600.0
2010-08-09,10826000.0,,9375500.0,3318100.0,5085800.0,226700.0
2010-08-10,16140000.0,,18687300.0,4151200.0,5706900.0,372200.0
2010-08-11,22144800.0,,13175400.0,5466100.0,5541700.0,2330000.0
2010-08-12,19104300.0,,9210000.0,6232300.0,4367900.0,1832400.0
2010-08-13,12673900.0,,10601900.0,5511900.0,3976600.0,3957800.0
2010-08-16,11372500.0,,9995400.0,5639300.0,4024700.0,1485800.0
2010-08-17,15094300.0,,12592300.0,4999100.0,5044700.0,774900.0
2010-08-18,12132000.0,,12794000.0,5547500.0,7901500.0,833900.0
2010-08-19,15239500.0,,21298000.0,4895600.0,5582500.0,589100.0
2010-08-20,13722500.0,,13354300.0,4386200.0,4170100.0,415800.0
2010-08-23,14787200.0,,15039500.0,3466100.0,3861300.0,577200.0
2010-08-24,21520200.0,,18669600.0,5937600.0,5369700.0,1092600.0
2010-08-25,21316700.0,,15743000.0,5125900.0,5344500.0,1122100.0
2010-08-26,16660900.0,,11410700.0,5266500.0,4694500.0,776900.0
2010-08-27,19585400.0,,9445300.0,7091200.0,5080000.0,1051800.0
2010-08-30,13688900.0,,8679200.0,4689400.0,3426000.0,590400.0
2010-08-31,15028100.0,,14662900.0,6636000.0,4225600.0,633900.0
2010-09-01,24894200.0,,14708400.0,4772000.0,7138300.0,1109500.0
2010-09-02,14836700.0,,10352200.0,3272800.0,5407400.0,304700.0
2010-09-03,18599600.0,,9947400.0,5355300.0,6581200.0,524000.0
2010-09-07,12234200.0,,9685700.0,2760100.0,3883000.0,439300.0
2010-09-08,18805400.0,,11613500.0,4900300.0,5828500.0,1060400.0
2010-09-09,15663400.0,,10887200.0,5580900.0,4958000.0,1550000.0
2010-09-10,13840800.0,,9255300.0,4862800.0,5043600.0,2553700.0
2010-09-13,13885000.0,,10166900.0,6323600.0,5077400.0,1164100.0
2010-09-14,14576800.0,,11609400.0,6371300.0,4319400.0,1211500.0
2010-09-15,15334600.0,,9559600.0,5081600.0,4903600.0,1106400.0
2010-09-16,23289400.0,,11555800.0,4061600.0,5827000.0,857600.0
2010-09-17,22659900.0,,15078300.0,6500700.0,7259600.0,1540800.0
2010-09-20,23524200.0,,11174000.0,6304000.0,6449400.0,1249800.0
2010-09-21,23859800.0,,11983500.0,5147500.0,7542000.0,971900.0
2010-09-22,20903200.0,,10671500.0,5071000.0,6612400.0,1423800.0
2010-09-23,28075600.0,,8975800.0,4592400.0,7065600.0,1033700.0
2010-09-24,23196000.0,,13700500.0,5286500.0,10590600.0,793400.0
2010-09-27,17244100.0,,10238400.0,4416800.0,6446300.0,666300.0
2010-09-28,36965800.0,,9584200.0,4609400.0,8494200.0,654700.0
2010-09-29,16773000.0,,11276500.0,8491000.0,7287500.0,388000.0
2010-09-30,24049700.0,,13436200.0,6269000.0,7606000.0,1046400.0
2010-10-01,16005100.0,,9918000.0,4586600.0,8683400.0,633000.0
2010-10-04,15546500.0,,11171900.0,4844300.0,5346500.0,785600.0
2010-10-05,17927400.0,,13040400.0,5601900.0,5620000.0,409900.0
2010-10-06,23959600.0,,10249000.0,4666300.0,6060800.0,1026300.0
2010-10-07,14585700.0,,33616900.0,5906400.0,4622000.0,815800.0
2010-10-08,23514400.0,,31929100.0,4481900.0,6918400.0,1114400.0
2010-10-11,15276900.0,,10334300.0,4345600.0,4486400.0,387600.0
2010-10-12,19948000.0,,34974300.0,6272500.0,5280800.0,855000.0
2010-10-13,22503300.0,,12724800.0,8059000.0,5632800.0,949000.0
2010-10-14,15546300.0,,12357400.0,9063400.0,4024100.0,848800.0
2010-10-15,32935500.0,,16524300.0,11232400.0,10135500.0,865000.0
2010-10-18,39036100.0,,12793200.0,10188400.0,6331300.0,462600.0
2010-10-19,44028000.0,,15452000.0,8711800.0,7525000.0,521700.0
2010-10-20,25772300.0,,22703200.0,6176700.0,5790400.0,306100.0
2010-10-21,19695000.0,,15314200.0,4702900.0,13482500.0,346700.0
2010-10-22,13313500.0,,7370500.0,3728000.0,16318400.0,524400.0
2010-10-25,14016500.0,,13040000.0,5179400.0,6530900.0,647500.0
2010-10-26,14033200.0,,8310100.0,7050800.0,4689600.0,1478700.0
2010-10-27,14250100.0,,20438900.0,5668700.0,5721800.0,1125100.0
2010-10-28,19680400.0,,13601700.0,4181300.0,4684400.0,1351800.0
2010-10-29,15375400.0,,21343200.0,3384000.0,4998500.0,1360700.0
2010-11-01,15138900.0,,20652900.0,4081600.0,5239900.0,857500.0
2010-11-02,15497500.0,,15725900.0,4076500.0,4260000.0,404000.0
2010-11-03,18155300.0,,12040800.0,4425800.0,6112100.0,584900.0
2010-11-04,22946000.0,,19313400.0,9590100.0,7395900.0,983100.0
2010-11-05,12901900.0,,13746900.0,6902400.0,5212200.0,629500.0
2010-11-08,10062800.0,,13792400.0,4527900.0,5706000.0,374400.0
2010-11-09,13698000.0,,17928300.0,7671600.0,3978600.0,407900.0
2010-11-10,13722400.0,,15562500.0,6174200.0,5440300.0,268000.0
2010-11-11,12903000.0,,18147700.0,5385900.0,5691700.0,1211800.0
2010-11-12,28423100.0,,27260300.0,5015300.0,7160600.0,1007500.0
2010-11-15,14414500.0,,28721900.0,3929700.0,9648600.0,498700.0
2010-11-16,23487500.0,,21728800.0,6811400.0,6571400.0,569700.0
2010-11-17,17123200.0,,15338400.0,5871700.0,4524900.0,637800.0
2010-11-18,17660400.0,,25482700.0,8362700.0,6225300.0,664000.0
2010-11-19,13744400.0,,23808400.0,9153900.0,4464800.0,345400.0
2010-11-22,14038400.0,,19252300.0,5289800.0,6142500.0,907800.0
2010-11-23,18551700.0,,18675400.0,7065900.0,6465300.0,645400.0
2010-11-24,14775900.0,,15429300.0,4303700.0,10042500.0,823900.0
2010-11-26,8485200.0,,6334300.0,1755400.0,4271600.0,626800.0
2010-11-29,15920900.0,,20689400.0,6368500.0,9695000.0,1020500.0
2010-11-30,17923500.0,,18827000.0,6027300.0,6762200.0,5435500.0
2010-12-01,16491100.0,,20241700.0,5721000.0,5770100.0,1652200.0
2010-12-02,16529900.0,,18602500.0,3971400.0,5537600.0,1906000.0
2010-12-03,12217600.0,,15885500.0,7120600.0,4907500.0,2627900.0
2010-12-06,16017200.0,,22962200.0,4075000.0,5654200.0,897100.0
2010-12-07,13980500.0,,19987000.0,5837200.0,5077100.0,11738100.0
2010-12-08,11497700.0,,22138500.0,4666400.0,3726900.0,4907700.0
2010-12-09,10505400.0,,16280300.0,4701300.0,4555500.0,3405100.0
2010-12-10,9375400.0,,18346300.0,6567800.0,3565500.0,1405200.0
2010-12-13,15707700.0,,20677500.0,5523100.0,4202500.0,1217700.0
2010-12-14,12536000.0,,18408700.0,23617700.0,3685300.0,946000.0
2010-12-15,14904000.0,,16467600.0,14247900.0,5810500.0,1800500.0
2010-12-16,11501100.0,,15183600.0,12950800.0,4121500.0,2442500.0
2010-12-17,13818900.0,,21597300.0,21618900.0,4507300.0,3640100.0
2010-12-20,13771800.0,,12841300.0,6980600.0,8735300.0,1460200.0
2010-12-21,9155500.0,,16193600.0,5598000.0,5111000.0,1495000.0
2010-12-22,9497200.0,,14680400.0,4411800.0,2578100.0,960000.0
2010-12-23,7969900.0,,10838800.0,4074800.0,3358200.0,588500.0
2010-12-27,8922000.0,,13794700.0,2758400.0,2249400.0,1331100.0
2010-12-28,6283000.0,,15750900.0,4025200.0,1975000.0,583600.0
2010-12-29,5826400.0,,9659000.0,3601700.0,3120100.0,629600.0
2010-12-30,5624800.0,,9403700.0,3414000.0,1961200.0,681500.0
2010-12-31,6911000.0,,11564400.0,3997500.0,3451900.0,617700.0
2011-01-03,15897800.0,,19050200.0,5453300.0,5331400.0,1443600.0
2011-01-04,11038600.0,,18826300.0,8429500.0,5031800.0,1626200.0
2011-01-05,9125700.0,,28342600.0,4552000.0,3418800.0,953700.0
2011-01-06,10729600.0,,32471000.0,3561400.0,3179700.0,959800.0
2011-01-07,11140400.0,,21604400.0,4680800.0,5221700.0,877400.0
2011-01-10,16020000.0,,29427800.0,4758900.0,3375900.0,1538500.0
2011-01-11,15861000.0,,15640400.0,5863900.0,2814200.0,1354900.0
2011-01-12,10806800.0,,19803200.0,4566400.0,2679100.0,1559900.0
2011-01-13,10599300.0,,14638500.0,4660300.0,3367000.0,964500.0
2011-01-14,11030000.0,,23048900.0,5893700.0,3662800.0,977600.0
2011-01-18,67178500.0,,23327800.0,10611900.0,3896200.0,10018200.0
2011-01-19,40557600.0,,19433300.0,5771500.0,3882400.0,2979500.0
2011-01-20,27313900.0,,23437200.0,6313600.0,5709900.0,2096300.0
2011-01-21,26942900.0,,17318000.0,6032900.0,6806200.0,1249000.0
2011-01-24,20524400.0,,15529100.0,5647800.0,5600300.0,2149500.0
2011-01-25,19531000.0,,20015800.0,8944000.0,4651000.0,1454800.0
2011-01-26,18102700.0,,43138100.0,6833600.0,3762200.0,1520900.0
2011-01-27,10179500.0,,37021800.0,4686000.0,14594400.0,3730200.0
2011-01-28,21144900.0,,36420800.0,6928300.0,19908200.0,1372200.0
2011-01-31,13473100.0,,34672700.0,6021300.0,6718100.0,1310400.0
2011-02-01,15236900.0,,27734400.0,5615800.0,5085900.0,1583500.0
2011-02-02,9248400.0,,26265500.0,5353400.0,4547500.0,1130000.0
2011-02-03,14064200.0,,17199200.0,4227000.0,3678900.0,1232600.0
2011-02-04,11494300.0,,20698400.0,4569900.0,4347800.0,2550000.0
2011-02-07,17322200.0,,23649800.0,3861900.0,5254700.0,976200.0
2011-02-08,13608600.0,,20216100.0,3399300.0,7794900.0,3468400.0
2011-02-09,17240900.0,,15826500.0,4502700.0,8312700.0,4291600.0
2011-02-10,33162500.0,,16327400.0,4522300.0,5331400.0,3504300.0
2011-02-11,13127600.0,,17146900.0,6896900.0,4487900.0,2772500.0
2011-02-14,11086300.0,,17675600.0,5412600.0,4061300.0,2599700.0
2011-02-15,10149100.0,,25261500.0,5143000.0,3890900.0,1978800.0
2011-02-16,17184200.0,,19071600.0,11461500.0,4628200.0,1260500.0
2011-02-17,18949400.0,,14300500.0,8918600.0,3425500.0,3438700.0
2011-02-18,29144900.0,,20295500.0,9877900.0,4178600.0,1563900.0
2011-02-22,31162700.0,,23800100.0,6473900.0,5637100.0,2011800.0
2011-02-23,23994800.0,,21472000.0,8135500.0,5482000.0,3327200.0
2011-02-24,17853600.0,,27052700.0,8606600.0,4656500.0,3533100.0
2011-02-25,13572100.0,,24082900.0,7791100.0,4191400.0,1913200.0
2011-02-28,14395500.0,,25209000.0,8054800.0,6783200.0,1626300.0
2011-03-01,16290600.0,,19163600.0,6668500.0,5847100.0,10131800.0
2011-03-02,21521100.0,,15155400.0,5437400.0,5185700.0,2661700.0
2011-03-03,17885300.0,,17471600.0,6527500.0,4138200.0,3284800.0
2011-03-04,16188100.0,,23068100.0,5795700.0,4924300.0,2049800.0
2011-03-07,19504400.0,,14466800.0,6334200.0,5932900.0,1670900.0
2011-03-08,12725600.0,,11799400.0,4298400.0,4219000.0,1960300.0
2011-03-09,16189500.0,,13483300.0,4049200.0,7108900.0,4392900.0
2011-03-10,18126400.0,,19423500.0,5675400.0,5998400.0,3619100.0
2011-03-11,16824300.0,,14923900.0,11642100.0,4609900.0,1313500.0
2011-03-14,15569900.0,,12797600.0,7015900.0,4022000.0,1641400.0
2011-03-15,25752900.0,,26149600.0,6001400.0,4934500.0,1979600.0
2011-03-16,41500400.0,,21944500.0,10020100.0,5208100.0,2872400.0
2011-03-17,23550800.0,,18798200.0,10655000.0,6471400.0,3814300.0
2011-03-18,26900500.0,,19049600.0,12834000.0,7442700.0,3069700.0
2011-03-21,14621500.0,,12221700.0,4286100.0,4055100.0,1994700.0
2011-03-22,11640100.0,,13636300.0,5560800.0,3611400.0,1517600.0
2011-03-23,13321300.0,,12868400.0,4528300.0,4721300.0,1236400.0
2011-03-24,14454000.0,,14031800.0,5093600.0,6283200.0,1337100.0
2011-03-25,16032500.0,,17943500.0,5589900.0,4293800.0,912200.0
2011-03-28,11048400.0,,9457000.0,3808800.0,3400800.0,1074000.0
2011-03-29,12603600.0,,15344100.0,3570800.0,4884600.0,1470800.0
2011-03-30,11764500.0,,19547100.0,4562400.0,6859300.0,1735300.0
2011-03-31,9786400.0,,20532000.0,4501100.0,4826500.0,1580300.0
2011-04-01,14952200.0,,13283000.0,7942400.0,5684100.0,1602900.0
2011-04-04,16431600.0,,21573900.0,5510000.0,4186400.0,1879000.0
2011-04-05,17240400.0,,14296500.0,4638500.0,5569200.0,2044400.0
2011-04-06,14376400.0,,16846300.0,4576400.0,5430700.0,2137300.0
2011-04-07,13337400.0,,12180400.0,4408600.0,4564000.0,1658000.0
2011-04-08,13483400.0,,12129000.0,4423100.0,3726400.0,834000.0
2011-04-11,14248100.0,,15596900.0,6327000.0,3297100.0,889600.0
2011-04-12,15201400.0,,21058300.0,6678800.0,5334500.0,1883900.0
2011-04-13,12365000.0,,15226100.0,7572900.0,4216300.0,877000.0
2011-04-14,10778600.0,,16117500.0,7189000.0,3588200.0,1174600.0
2011-04-15,16200200.0,,27354100.0,8002700.0,4272400.0,1211900.0
2011-04-18,21782100.0,,21947000.0,6936300.0,4616500.0,805200.0
2011-04-19,14977800.0,,16817400.0,5952800.0,2646000.0,723700.0
2011-04-20,25023800.0,,27179000.0,7334700.0,4067500.0,1115300.0
2011-04-21,26921800.0,,38577900.0,17489600.0,3348100.0,833500.0
2011-04-25,9519500.0,,16016400.0,10650800.0,3438100.0,600000.0
2011-04-26,12100000.0,,15214600.0,12800000.0,11200000.0,1100000.0
2011-04-27,12721900.0,,14614400.0,8362400.0,23623000.0,982200.0
2011-04-28,12891400.0,,12604600.0,6301100.0,7300000.0,721400.0
2011-04-29,35940900.0,,11901000.0,19900000.0,6640900.0,818000.0
2011-05-02,15811200.0,,15979100.0,8552200.0,9398100.0,708200.0
2011-05-03,11191000.0,,21484700.0,6500000.0,6100000.0,1176200.0
2011-05-04,13901800.0,,14542900.0,7241600.0,6550000.0,748200.0
2011-05-05,11998900.0,,13459900.0,7204300.0,4600000.0,819000.0
2011-05-06,10004800.0,,11868000.0,4535300.0,4013900.0,1907200.0
2011-05-09,7312400.0,,12066400.0,3624900.0,5825400.0,1374300.0
2011-05-10,10074700.0,,8197300.0,4717100.0,5885900.0,1675000.0
2011-05-11,12000000.0,,15968100.0,7200000.0,4809000.0,1383400.0
2011-05-12,11500000.0,,16783400.0,5500000.0,4800000.0,2025500.0
2011-05-13,11647000.0,,16772100.0,9402700.0,4123700.0,1012100.0
2011-05-16,16063400.0,,15205500.0,10068100.0,9386400.0,756000.0
2011-05-17,16154800.0,,14245700.0,11820900.0,7073300.0,1257000.0
2011-05-18,11956300.0,,14587900.0,5182800.0,4955800.0,684300.0
2011-05-19,9327500.0,,12759800.0,3362000.0,3701200.0,706700.0
2011-05-20,12070300.0,,15512000.0,5276700.0,3381000.0,1316400.0
2011-05-23,13700000.0,,12916400.0,4200000.0,4200000.0,2492400.0
2011-05-24,11497400.0,,9291500.0,4162600.0,2972700.0,2800000.0
2011-05-25,10508000.0,,12604400.0,3929100.0,4661300.0,6719500.0
2011-05-26,7948600.0,,37938900.0,3771200.0,4075200.0,1841000.0
2011-05-27,7271400.0,,19484700.0,3657500.0,2352600.0,1712900.0
2011-05-31,14919800.0,,23704800.0,7626000.0,3409000.0,10716300.0
2011-06-01,19810100.0,,13972600.0,4968500.0,3445200.0,3382600.0
2011-06-02,12099400.0,,18527900.0,4053500.0,3044900.0,2314700.0
2011-06-03,11187500.0,,13345300.0,4636200.0,4974500.0,4081700.0
2011-06-06,16497900.0,,12280700.0,4144500.0,3716000.0,1382300.0
2011-06-07,18920900.0,,14986800.0,3828700.0,4866500.0,4984500.0
2011-06-08,11918700.0,,11992200.0,3716000.0,3716600.0,1752400.0
2011-06-09,9824600.0,,14454300.0,5362300.0,4187300.0,3245900.0
2011-06-10,15498400.0,,15587500.0,4780200.0,3760400.0,1424800.0
2011-06-13,11766900.0,,16107900.0,5298000.0,3868900.0,2305300.0
2011-06-14,11948900.0,,17939900.0,5146700.0,3960300.0,2184400.0
2011-06-15,14257000.0,,14045400.0,5104300.0,6317700.0,1919400.0
2011-06-16,18235400.0,,13556200.0,5550600.0,6032100.0,2177000.0
2011-06-17,21965000.0,,18297200.0,6610500.0,6322200.0,2020800.0
2011-06-20,22880200.0,,11616000.0,3851100.0,2831700.0,1912900.0
2011-06-21,17620800.0,,11158800.0,4347900.0,4182600.0,1843900.0
2011-06-22,13949400.0,,9505200.0,4015000.0,3129700.0,3838200.0
2011-06-23,19991400.0,,14430300.0,4588000.0,4609600.0,3811300.0
